Unique ID; Name; Patronym; Lastname; Sex; Father ID; Mother ID; Spouse ID; Birth; Death; Age; Race; Human%; Orc%
4760;Sonja;;Schwarz;Female;2966;3124;4499;413;492;79;Human;77.734375;22.265625
4761;Franz;;Franzs;Male;2923;2838;4898;413;491;78;Human;77.880859375;22.119140625
4762;Olga;;Kunst;Female;2185;2070;5590;413;483;70;Human;81.15234375;18.84765625
4763;Frieda;;Fels;Female;3192;3579;;413;414;1;Half-Orc;74.267578125;25.732421875
4764;Eva;;Bergmann;Female;2851;2742;4607;413;491;78;Human;79.6875;20.3125
4765;Svenja;;Gra-ra-za-kros;Female;2047;2092;5114;413;483;70;Human;79.4921875;20.5078125
4766;Heinrich;;Schwarz;Male;2213;2587;;413;414;1;Human;84.08203125;15.91796875
4767;Ben;;Rot;Male;1620;1739;4597;413;482;69;Human;83.59375;16.40625
4768;Ian;;Johanness;Male;3009;2943;;413;414;1;Human;85.15625;14.84375
4769;Erik;;Eriks;Male;2796;2628;4817;413;;86;Human;83.49609375;16.50390625
4770;Erika;;Wilhelms;Female;3646;3178;;413;415;2;Human;81.982421875;18.017578125
4771;Berta;;Ians;Female;2351;2342;;413;414;1;Human;83.984375;16.015625
4772;Tobias;;Wilhelms;Male;1817;2194;;413;414;1;Human;85.7421875;14.2578125
4773;Klaus;;Klauss;Male;1883;1929;4938;413;;86;Human;89.6484375;10.3515625
4774;Klaus;;Rot;Male;3613;3650;;413;415;2;Human;81.201171875;18.798828125
4775;Alberta;;Schütze;Female;2052;1970;4947;414;;85;Human;86.1328125;13.8671875
4776;Marie;;Michaels;Female;1589;1503;;414;415;1;Human;85.546875;14.453125
4777;Johann;;Johanns;Male;3259;3230;4531;414;;85;Human;81.591796875;18.408203125
4778;Wilhelm;;Gra-ar-ze-zas;Male;1631;1963;;414;415;1;Human;77.734375;22.265625
4779;Peter;;Peters;Male;3465;3710;5232;414;491;77;Human;76.953125;23.046875
4780;Marie;;Schulz;Female;2629;2478;4685;414;481;67;Human;82.03125;17.96875
4781;Stephen;;Stephens;Male;3166;3313;4123;414;;85;Human;85.25390625;14.74609375
4782;Berta;;Peters;Female;2303;2319;5925;414;;85;Human;79.8828125;20.1171875
4783;Stephen;;Müller;Male;2676;2295;;414;416;2;Human;84.9609375;15.0390625
4784;Maximilian;;Lang;Male;1663;1682;;414;415;1;Human;83.984375;16.015625
4785;Johannes;;Franzs;Male;2714;2732;;414;415;1;Human;80.76171875;19.23828125
4786;Lena;;Klauss;Female;3588;3506;4101;414;;85;Human;77.392578125;22.607421875
4787;Adam;;Krause;Male;1921;2173;;414;415;1;Human;78.515625;21.484375
4788;Hans;;Hanss;Male;2967;2642;4536;414;491;77;Human;78.61328125;21.38671875
4789;Bärbel;;Eriks;Female;1539;1698;;414;415;1;Human;85.44921875;14.55078125
4790;Wilhelmina;;Meier;Female;3616;3269;;414;415;1;Human;78.857421875;21.142578125
4791;Alberta;;Tobiass;Female;3281;2686;;414;415;1;Human;75.439453125;24.560546875
4792;Alberta;;Schmied;Female;3580;3391;4714;414;493;79;Human;86.5234375;13.4765625
4793;Michael;;Klein;Male;2089;2026;4138;414;;85;Human;82.861328125;17.138671875
4794;Olga;;Fels;Female;2119;2061;5202;414;;85;Human;78.125;21.875
4795;Stephen;;Stephens;Male;1525;1927;4629;414;;85;Human;84.9609375;15.0390625
4796;Ben;;Bens;Male;2187;2179;4888;414;483;69;Human;77.734375;22.265625
4797;Hans;;Hanss;Male;2511;2437;4663;414;;85;Human;85.7421875;14.2578125
4798;Heinrich;;Schütze;Male;2477;2428;;414;415;1;Human;85.1318359375;14.8681640625
4799;Hildegard;;Tischler;Female;2713;2794;5345;414;;85;Human;81.4453125;18.5546875
4800;Ian;;Schütze;Male;3336;3296;4269;414;482;68;Human;75.87890625;24.12109375
4801;Johannes;;Schulz;Male;3625;3568;;414;415;1;Human;80.46875;19.53125
4802;Lisa;;Krause;Female;1704;1672;5300;414;481;67;Human;86.03515625;13.96484375
4803;Erik;;Lang;Male;2221;2232;4226;414;482;68;Human;79.296875;20.703125
4804;Ian;;Rot;Male;2711;2666;4418;414;;85;Human;81.15234375;18.84765625
4805;Uta;;Tischler;Female;3022;2869;4340;414;484;70;Human;77.34375;22.65625
4806;Laura;;Hermanns;Female;2095;2064;;414;415;1;Human;80.078125;19.921875
4807;Svenja;;Heinrichs;Female;3203;3312;;414;417;3;Human;79.39453125;20.60546875
4808;Erika;;Olafs;Female;2950;3116;5045;414;494;80;Human;77.9296875;22.0703125
4809;Alberta;;Meier;Female;3222;3235;;414;415;1;Half-Orc;74.8046875;25.1953125
4810;Peter;;Kunst;Male;3360;3572;;414;416;2;Human;77.9052734375;22.0947265625
4811;Klaus;;Tischler;Male;1536;1566;;414;415;1;Human;81.25;18.75
4812;Alberta;;Schulz;Female;1226;1679;;414;415;1;Human;79.98046875;20.01953125
4813;Johanna;;Eriks;Female;3274;3266;;414;416;2;Human;80.5908203125;19.4091796875
4814;Karl;;Karls;Male;3062;3181;4923;414;496;82;Human;78.80859375;21.19140625
4815;Karl;;Ians;Male;3145;3225;5006;414;494;80;Human;77.9052734375;22.0947265625
4816;Hermann;;Fels;Male;1925;1860;4729;414;;85;Human;80.46875;19.53125
4817;Laura;;Gra-zak-zag-gas;Female;3290;3171;4769;414;;85;Human;75.9765625;24.0234375
4818;Olga;;Gra-kry-zar-gos;Female;2143;2354;;414;415;1;Human;75.1953125;24.8046875
4819;Hildegard;;Karls;Female;1674;1820;;414;415;1;Human;82.6171875;17.3828125
4820;Va-ra-ze-zar;;Hanss;Female;2948;3257;4840;414;481;67;Half-Orc;71.77734375;28.22265625
4821;Svenja;;Olafs;Female;2790;3030;4894;414;491;77;Human;83.203125;16.796875
4822;Frieda;;Olafs;Female;1228;1383;;414;415;1;Half-Orc;61.71875;38.28125
4823;Nina;;Schütze;Female;3023;3260;4964;414;483;69;Human;77.783203125;22.216796875
4824;Alberta;;Stephens;Female;3297;3417;;414;417;3;Human;78.02734375;21.97265625
4825;Klaus;;Michaels;Male;2076;2250;;414;415;1;Human;76.171875;23.828125
4826;Michael;;Meier;Male;3246;2843;4895;414;;85;Human;75.48828125;24.51171875
4827;Erik;;Eriks;Male;3493;3529;4386;414;481;67;Human;84.7412109375;15.2587890625
4828;Johannes;;Lang;Male;2385;2413;;414;416;2;Human;85.3515625;14.6484375
4829;Berta;;Karls;Female;1564;1513;;414;415;1;Human;81.640625;18.359375
4830;Peter;;Uwes;Male;2941;3333;;414;415;1;Human;76.708984375;23.291015625
4831;Hildegard;;Kunst;Female;1595;1573;;414;416;2;Half-Orc;73.2421875;26.7578125
4832;Olaf;;Hermanns;Male;2022;1982;;414;415;1;Human;79.296875;20.703125
4833;Ben;;Rot;Male;2271;2306;4552;414;491;77;Human;92.67578125;7.32421875
4834;Johann;;Johanns;Male;3261;2419;4060;414;486;72;Human;86.376953125;13.623046875
4835;Va-r-urz-kr;;Klauss;Female;2547;3163;5001;414;481;67;Half-Orc;69.580078125;30.419921875
4836;Adam;;Wilhelms;Male;3223;3251;;414;415;1;Human;83.203125;16.796875
4837;Uwe;;Schmied;Male;3733;3480;;414;416;2;Human;80.126953125;19.873046875
4838;Eva;;Krause;Female;3024;2924;;414;416;2;Human;78.02734375;21.97265625
4839;Uta;;Klein;Female;3649;3565;4399;414;483;69;Human;79.296875;20.703125
4840;Ian;;Schütze;Male;2228;2445;4820;414;481;67;Half-Orc;73.828125;26.171875
4841;Johann;;Karls;Male;1606;1603;;414;415;1;Human;76.953125;23.046875
4842;Bärbel;;Peters;Female;2818;2605;4717;414;483;69;Human;80.6640625;19.3359375
4843;Johann;;Fischer;Male;2110;2225;4967;414;;85;Human;78.3203125;21.6796875
4844;Eva;;Lang;Female;2479;2645;4659;415;;84;Human;82.8125;17.1875
4845;Johann;;Schreiber;Male;2436;2314;4899;415;;84;Human;81.25;18.75
4846;Johannes;;Karls;Male;2565;2649;;415;416;1;Human;75.68359375;24.31640625
4847;Gra-ga-ra-pe;;Heinrichs;Male;3494;3578;;415;416;1;Half-Orc;74.70703125;25.29296875
4848;Svenja;;Gra-ra-za-kros;Female;2771;2707;5058;415;494;79;Human;77.44140625;22.55859375
4849;Hildegard;;Karls;Female;3674;3483;;415;416;1;Human;83.10546875;16.89453125
4850;Karl;;Michaels;Male;1808;1852;;415;416;1;Human;81.8359375;18.1640625
4851;Erik;;Ians;Male;2456;2334;;415;416;1;Human;83.0078125;16.9921875
4852;Marie;;Eriks;Female;3703;3252;;415;416;1;Human;77.1484375;22.8515625
4853;Adam;;Schreiber;Male;1947;1899;4620;415;496;81;Human;80.46875;19.53125
4854;Frieda;;Reinhardts;Female;2926;3004;5235;415;;84;Human;84.130859375;15.869140625
4855;Wilhelmina;;Klein;Female;3586;3403;;415;417;2;Half-Orc;70.263671875;29.736328125
4856;Gra-kr-pa-kry;;Johanness;Male;2513;2473;;415;417;2;Half-Orc;67.578125;32.421875
4857;Johanna;;Schütze;Female;1715;1954;5171;415;;84;Human;75.5859375;24.4140625
4858;Olga;;Johanns;Female;2404;2391;4874;415;482;67;Human;83.3984375;16.6015625
4859;Erika;;Schreiber;Female;2538;2631;;415;416;1;Human;81.640625;18.359375
4860;Va-r-pe-urk;;Kunst;Female;2115;2785;5701;415;493;78;Half-Orc;71.09375;28.90625
4861;Erik;;Müller;Male;2059;1983;;415;416;1;Human;80.46875;19.53125
4862;Frieda;;Meier;Female;2975;3008;5195;415;493;78;Human;87.6953125;12.3046875
4863;Stephen;;Lang;Male;2884;2913;;415;417;2;Human;79.296875;20.703125
4864;Laura;;Eriks;Female;3507;3347;5040;415;;84;Human;86.9140625;13.0859375
4865;Günter;;Günters;Male;3488;3645;5026;415;482;67;Human;75.59814453125;24.40185546875
4866;Karl;;Groß;Male;3462;3661;;415;416;1;Human;84.08203125;15.91796875
4867;Albert;;Gra-kro-zar-urzs;Male;1594;1567;;415;417;2;Human;77.1484375;22.8515625
4868;Olaf;;Olafs;Male;3542;3278;4512;415;493;78;Human;80.810546875;19.189453125
4869;Klaus;;Schwarz;Male;1734;1726;4492;415;482;67;Human;78.80859375;21.19140625
4870;Wilhelmina;;Günters;Female;3652;3481;;415;416;1;Human;79.345703125;20.654296875
4871;Stephen;;Gra-go-ur-krs;Male;3670;3541;;415;416;1;Half-Orc;73.6328125;26.3671875
4872;Olga;;Johanns;Female;2096;2277;5142;415;;84;Half-Orc;70.703125;29.296875
4873;Olaf;;Olafs;Male;2370;2395;4738;415;493;78;Human;86.1328125;13.8671875
4874;Olaf;;Olafs;Male;3177;3046;4858;415;;84;Human;84.9609375;15.0390625
4875;Bärbel;;Stephens;Female;1249;1262;5102;415;484;69;Human;93.75;6.25
4876;Hildegard;;Hanss;Female;2862;2899;;415;417;2;Human;78.125;21.875
4877;Johann;;Schulz;Male;2451;2148;4922;415;493;78;Human;77.6611328125;22.3388671875
4878;Michael;;Müller;Male;2347;2274;4677;415;483;68;Human;78.7109375;21.2890625
4879;Klaus;;Klauss;Male;3414;3328;5213;415;492;77;Human;78.2470703125;21.7529296875
4880;Lena;;Schmied;Female;1581;1652;4565;415;492;77;Human;80.17578125;19.82421875
4881;Olga;;Schmied;Female;3714;3768;5143;415;;84;Human;77.734375;22.265625
4882;Bärbel;;Adams;Female;1638;1827;4734;415;495;80;Half-Orc;73.828125;26.171875
4883;Frieda;;Wilhelms;Female;3011;3064;5050;415;494;79;Human;78.7109375;21.2890625
4884;Stephen;;Groß;Male;3111;3051;4550;415;;84;Human;83.9111328125;16.0888671875
4885;Lena;;Karls;Female;3458;3255;;415;416;1;Half-Orc;74.6826171875;25.3173828125
4886;Alberta;;Hanss;Female;3447;3421;;415;418;3;Human;81.34765625;18.65234375
4887;Nina;;Tischler;Female;1591;1557;;415;416;1;Half-Orc;73.046875;26.953125
4888;Marie;;Krause;Female;3085;2902;4796;415;492;77;Human;77.734375;22.265625
4889;Maximilian;;Krause;Male;2067;1974;4625;415;492;77;Human;82.32421875;17.67578125
4890;Nina;;Fischer;Female;2166;2207;;415;416;1;Human;80.46875;19.53125
4891;Olaf;;Olafs;Male;2777;2791;4900;415;;84;Human;81.25;18.75
4892;Frieda;;Günters;Female;3735;3648;;415;416;1;Human;81.77490234375;18.22509765625
4893;Ben;;Johanness;Male;2663;2508;;415;416;1;Human;80.37109375;19.62890625
4894;Gra-ga-ze-pa;;Lang;Male;2020;2113;4821;415;;84;Half-Orc;74.51171875;25.48828125
4895;Berta;;Klauss;Female;2030;2750;4826;415;482;67;Human;79.6875;20.3125
4896;Olaf;;Rot;Male;2891;2691;4065;415;;84;Human;78.125;21.875
4897;Hildegard;;Fels;Female;2072;2079;4934;415;;84;Human;85.25390625;14.74609375
4898;Johanna;;Krause;Female;3063;3089;4761;415;;84;Human;83.59375;16.40625
4899;Svenja;;Schulz;Female;2446;2719;4845;415;492;77;Human;80.322265625;19.677734375
4900;Alberta;;Rot;Female;2772;2934;4891;415;496;81;Human;83.88671875;16.11328125
4901;Olaf;;Fischer;Male;3408;3438;;415;416;1;Human;79.541015625;20.458984375
4902;Marie;;Schreiber;Female;1473;1453;;415;416;1;Human;81.25;18.75
4903;Peter;;Schreiber;Male;2604;2755;4913;415;;84;Human;83.837890625;16.162109375
4904;Tobias;;Tobiass;Male;3813;3775;4057;415;;84;Human;83.203125;16.796875
4905;Wilhelmina;;Meier;Female;1960;1946;4702;415;484;69;Human;85.9375;14.0625
4906;Hermann;;Schröder;Male;3250;3132;;415;416;1;Human;85.3515625;14.6484375
4907;Gra-urk-zey-zag;;Gra-kr-pe-ars;Male;1554;1728;;415;416;1;Half-Orc;64.0625;35.9375
4908;Alberta;;Klein;Female;2597;2757;4910;415;;84;Half-Orc;69.6533203125;30.3466796875
4909;Michael;;Schwarz;Male;1898;1924;;415;416;1;Human;89.453125;10.546875
4910;Uwe;;Schütze;Male;1687;2156;4908;415;492;77;Human;79.6875;20.3125
4911;Michaela;;Müller;Female;2244;2269;;415;416;1;Human;83.59375;16.40625
4912;Olaf;;Olafs;Male;2112;2054;4477;415;493;78;Human;82.8125;17.1875
4913;Hildegard;;Lang;Female;2801;2736;4903;415;;84;Human;80.37109375;19.62890625
4914;Ian;;Ians;Male;2098;2018;4939;415;;84;Human;78.80859375;21.19140625
4915;Uta;;Gra-ar-zar-urzs;Female;2528;2689;5396;415;484;69;Human;76.66015625;23.33984375
4916;Peter;;Fels;Male;2921;3035;;415;418;3;Human;82.32421875;17.67578125
4917;Karl;;Ians;Male;2735;2722;;416;418;2;Human;79.1015625;20.8984375
4918;Lisa;;Tischler;Female;3245;3283;;416;417;1;Human;82.51953125;17.48046875
4919;Lena;;Schwarz;Female;1309;1442;;416;419;3;Human;84.5703125;15.4296875
4920;Marie;;Peters;Female;3258;3335;;416;417;1;Human;84.521484375;15.478515625
4921;Lena;;Fels;Female;1649;1693;;416;417;1;Human;76.5625;23.4375
4922;Frieda;;Schreiber;Female;1316;1676;4877;416;;83;Human;86.71875;13.28125
4923;Johanna;;Krause;Female;2776;2775;4814;416;;83;Human;85.205078125;14.794921875
4924;Svenja;;Schulz;Female;3490;3547;4704;416;495;79;Human;80.37109375;19.62890625
4925;Gra-zak-urk-arz;;Schwarz;Male;2944;2733;;416;417;1;Half-Orc;69.9462890625;30.0537109375
4926;Berta;;Müller;Female;2802;2788;5216;416;473;57;Human;77.9296875;22.0703125
4927;Wilhelmina;;Schütze;Female;2813;2825;6048;416;;83;Human;86.865234375;13.134765625
4928;Frieda;;Klein;Female;1580;1643;5490;416;494;78;Human;82.12890625;17.87109375
4929;Sonja;;Franzs;Female;3549;3741;5604;416;484;68;Human;79.443359375;20.556640625
4930;Günter;;Günters;Male;2322;2268;4665;416;493;77;Human;88.8671875;11.1328125
4931;Johanna;;Reinhardts;Female;2868;3028;;416;417;1;Human;82.6171875;17.3828125
4932;Hans;;Franzs;Male;1600;1570;;416;417;1;Human;78.3203125;21.6796875
4933;Marie;;Stephens;Female;2066;2200;5660;416;;83;Human;79.4921875;20.5078125
4934;Michael;;Rot;Male;2240;2311;4897;416;;83;Human;81.34765625;18.65234375
4935;Nina;;Maximilians;Female;2037;2312;5121;416;495;79;Human;75.390625;24.609375
4936;Günter;;Günters;Male;3747;3689;4370;416;494;78;Human;80.46875;19.53125
4937;Friedrich;;Franzs;Male;2740;2545;;416;419;3;Human;79.736328125;20.263671875
4938;Olga;;Peters;Female;1560;1980;4773;416;;83;Human;89.2578125;10.7421875
4939;Laura;;Maximilians;Female;1517;1537;4914;416;;83;Half-Orc;74.12109375;25.87890625
4940;Johanna;;Adams;Female;3197;3048;;416;417;1;Human;82.32421875;17.67578125
4941;Nina;;Schreiber;Female;3753;3722;;416;417;1;Human;77.001953125;22.998046875
4942;Heinrich;;Heinrichs;Male;3175;3526;4736;416;484;68;Human;85.302734375;14.697265625
4943;Alberta;;Maximilians;Female;2260;2373;5037;416;493;77;Human;83.0078125;16.9921875
4944;Bärbel;;Günters;Female;1835;1821;;416;417;1;Human;77.587890625;22.412109375
4945;Johannes;;Tischler;Male;2525;2672;;416;418;2;Human;78.80859375;21.19140625
4946;Wilhelm;;Wilhelms;Male;1665;1681;3807;416;488;72;Human;81.640625;18.359375
4947;Johannes;;Fels;Male;2188;2292;4775;416;;83;Human;76.5625;23.4375
4948;Gra-zey-ur-zak;;Gra-zey-ur-zaks;Male;2659;3413;4698;416;;83;Half-Orc;73.4375;26.5625
4949;Lisa;;Meier;Female;1829;1942;5152;416;483;67;Human;82.51953125;17.48046875
4950;Svenja;;Krause;Female;2638;3131;;416;417;1;Human;82.91015625;17.08984375
4951;Lisa;;Krause;Female;3477;3644;5639;416;493;77;Human;88.8671875;11.1328125
4952;Hermann;;Hermanns;Male;1861;1910;4496;416;;83;Human;84.375;15.625
4953;Günter;;Tischler;Male;3605;3716;;416;417;1;Half-Orc;73.33984375;26.66015625
4954;Friedrich;;Johanness;Male;3724;3382;;416;417;1;Human;87.646484375;12.353515625
4955;Eva;;Klein;Female;1978;2501;4972;416;493;77;Human;91.6015625;8.3984375
4956;Wilhelmina;;Uwes;Female;2879;2782;5072;416;483;67;Half-Orc;74.12109375;25.87890625
4957;Bärbel;;Maximilians;Female;2147;2040;;416;417;1;Half-Orc;74.0234375;25.9765625
4958;Lisa;;Schreiber;Female;1822;1918;;416;417;1;Human;75.341796875;24.658203125
4959;Bärbel;;Olafs;Female;2922;2809;;416;417;1;Human;80.810546875;19.189453125
4960;Sonja;;Eriks;Female;2452;2870;;416;418;2;Human;82.763671875;17.236328125
4961;Reinhardt;;Meier;Male;2163;2398;;416;417;1;Human;84.1796875;15.8203125
4962;Ian;;Krause;Male;3221;3791;5501;416;485;69;Human;80.029296875;19.970703125
4963;Erika;;Schröder;Female;2675;2636;;416;418;2;Human;78.7109375;21.2890625
4964;Klaus;;Klauss;Male;1868;1906;4823;416;496;80;Human;78.90625;21.09375
4965;Erika;;Franzs;Female;2409;2412;;416;417;1;Human;84.9609375;15.0390625
4966;Erika;;Groß;Female;2251;2313;5009;416;;83;Human;77.63671875;22.36328125
4967;Erika;;Schulz;Female;1478;1773;4843;416;;83;Human;79.6875;20.3125
4968;Reinhardt;;Reinhardts;Male;2964;3097;4984;416;496;80;Human;81.005859375;18.994140625
4969;Nina;;Friedrichs;Female;1781;1770;4633;416;494;78;Human;75.390625;24.609375
4970;Va-zak-fry-ar;;Müller;Female;2514;2738;5044;416;;83;Half-Orc;72.75390625;27.24609375
4971;Michaela;;Klauss;Female;2116;2056;5246;416;;83;Human;79.78515625;20.21484375
4972;Maximilian;;Maximilians;Male;1414;1389;4955;416;485;69;Half-Orc;68.45703125;31.54296875
4973;Maximilian;;Krause;Male;3201;3092;;416;417;1;Human;85.6689453125;14.3310546875
4974;Johann;;Schwarz;Male;1455;1608;;416;419;3;Human;80.859375;19.140625
4975;Erika;;Klein;Female;3699;3701;;416;417;1;Human;87.5;12.5
4976;Wilhelm;;Meier;Male;2450;2444;4278;416;493;77;Human;79.58984375;20.41015625
4977;Günter;;Fels;Male;2290;2309;;416;417;1;Human;78.61328125;21.38671875
4978;Johanna;;Schwarz;Female;3496;2986;;416;417;1;Human;80.95703125;19.04296875
4979;Ben;;Groß;Male;2564;2683;;416;418;2;Human;82.12890625;17.87109375
4980;Michael;;Tobiass;Male;3695;3742;;416;417;1;Human;80.8349609375;19.1650390625
4981;Lena;;Reinhardts;Female;3466;3743;6206;416;493;77;Human;82.8125;17.1875
4982;Sonja;;Schulz;Female;2429;2362;5250;416;;83;Human;79.98046875;20.01953125
4983;Wilhelmina;;Schröder;Female;2247;3307;;416;417;1;Human;83.203125;16.796875
4984;Marie;;Johanness;Female;2609;2586;4968;416;484;68;Human;84.5703125;15.4296875
4985;Erika;;Krause;Female;2184;2278;4998;416;496;80;Human;79.8828125;20.1171875
4986;Wilhelm;;Johanness;Male;3060;3080;;416;417;1;Human;85.400390625;14.599609375
4987;Tobias;;Fischer;Male;3232;3127;4671;416;483;67;Human;80.95703125;19.04296875
4988;Sonja;;Karls;Female;2955;3110;5169;416;;83;Human;75.78125;24.21875
4989;Karl;;Karls;Male;2555;2624;5053;417;495;78;Human;76.46484375;23.53515625
4990;Erika;;Lang;Female;2769;3191;6311;417;;82;Human;79.4921875;20.5078125
4991;Frieda;;Tischler;Female;3378;3521;5799;417;496;79;Human;78.8818359375;21.1181640625
4992;Michaela;;Adams;Female;2447;2585;;417;418;1;Human;79.248046875;20.751953125
4993;Nina;;Schulz;Female;2320;2377;;417;418;1;Human;84.5703125;15.4296875
4994;Lisa;;Uwes;Female;2898;2900;5522;417;484;67;Human;84.9609375;15.0390625
4995;Michaela;;Schütze;Female;3707;3801;;417;418;1;Human;82.91015625;17.08984375
4996;Frieda;;Kunst;Female;1996;1967;;417;418;1;Human;79.248046875;20.751953125
4997;Bärbel;;Maximilians;Female;2486;2492;5574;417;496;79;Human;81.201171875;18.798828125
4998;Maximilian;;Groß;Male;2623;2626;4985;417;;82;Human;89.6484375;10.3515625
4999;Hans;;Hanss;Male;2157;2198;4379;417;496;79;Half-Orc;74.560546875;25.439453125
5000;Frieda;;Olafs;Female;3810;3832;5380;417;484;67;Human;75.09765625;24.90234375
5001;Karl;;Karls;Male;1848;1845;4835;417;494;77;Human;76.26953125;23.73046875
5002;Johann;;Tischler;Male;3820;3739;;417;418;1;Human;77.34375;22.65625
5003;Franz;;Franzs;Male;3697;3619;5239;417;498;81;Human;78.80859375;21.19140625
5004;Maximilian;;Kunst;Male;3873;3749;5149;417;485;68;Human;85.25390625;14.74609375
5005;Hermann;;Hermanns;Male;2382;2441;3659;417;;82;Half-Orc;73.73046875;26.26953125
5006;Bärbel;;Johanns;Female;2023;2024;4815;417;484;67;Human;76.171875;23.828125
5007;Uta;;Friedrichs;Female;2255;2258;;417;418;1;Human;84.27734375;15.72265625
5008;Ian;;Schütze;Male;2671;2425;;417;418;1;Human;77.734375;22.265625
5009;Albert;;Alberts;Male;2598;2540;4966;417;;82;Human;84.27734375;15.72265625
5010;Svenja;;Alberts;Female;2253;2857;5155;417;;82;Human;76.5625;23.4375
5011;Hildegard;;Adams;Female;2039;1987;;417;418;1;Human;76.513671875;23.486328125
5012;Johanna;;Klauss;Female;3678;3653;;417;419;2;Human;83.10546875;16.89453125
5013;Gra-fr-go-fry;;Gra-fr-go-frys;Male;2042;2152;4649;417;485;68;Half-Orc;71.484375;28.515625
5014;Adam;;Adams;Male;3858;3629;5185;417;;82;Human;84.1796875;15.8203125
5015;Alberta;;Eriks;Female;2305;2812;5083;417;496;79;Human;79.248046875;20.751953125
5016;Lena;;Tischler;Female;2792;2799;;417;418;1;Human;82.2265625;17.7734375
5017;Johanna;;Peters;Female;1756;1688;;417;419;2;Human;85.25390625;14.74609375
5018;Michaela;;Lang;Female;2257;2316;5131;417;;82;Human;76.3671875;23.6328125
5019;Johannes;;Schwarz;Male;2399;2296;4656;417;487;70;Human;85.64453125;14.35546875
5020;Alberta;;Hermanns;Female;3876;3267;;417;418;1;Human;78.03955078125;21.96044921875
5021;Erik;;Eriks;Male;2915;3050;5109;417;486;69;Human;79.4677734375;20.5322265625
5022;Olga;;Alberts;Female;2989;3084;4636;417;484;67;Human;79.58984375;20.41015625
5023;Michael;;Schwarz;Male;2933;2998;;417;418;1;Human;83.88671875;16.11328125
5024;Johann;;Maximilians;Male;1540;1509;5230;417;;82;Human;81.25;18.75
5025;Albert;;Hermanns;Male;1842;1922;;417;418;1;Human;79.00390625;20.99609375
5026;Marie;;Schröder;Female;3121;2995;4865;417;484;67;Human;81.4453125;18.5546875
5027;Maximilian;;Rot;Male;1696;1719;5972;417;497;80;Human;89.6484375;10.3515625
5028;Nina;;Klauss;Female;2192;2307;;417;419;2;Human;86.328125;13.671875
5029;Lena;;Klein;Female;3719;3077;;417;418;1;Human;77.34375;22.65625
5030;Alberta;;Schmied;Female;1962;2007;5065;417;496;79;Human;75.830078125;24.169921875
